,customer_id,age,gender,name
613,C339565,58,Hombre,Fernando Ramírez
614,C202977,32,Mujer,Mariana Pineda
615,C237063,23,Mujer,Sara Restrepo
616,C108497,49,Mujer,Laura Sofía Mendoza
617,C219299,26,Mujer,Tatiana Cárdenas
618,C247547,62,Mujer,María Cruz
619,C190917,30,Hombre,Tomás Jiménez
620,C337220,28,Mujer,Leidy Johanna Parra
621,C217919,65,Mujer,Catalina García
622,C112544,56,Mujer,Tatiana Londoño
623,C168912,40,Mujer,Antonella Pineda
624,C279747,55,Hombre,José Cárdenas
625,C249401,61,Mujer,María Paula Correa
626,C128618,35,Mujer,Paola Cardona
627,C182105,37,Mujer,Laura Valentina Castro
628,C331127,32,Hombre,Felipe Ortiz
629,C286564,68,Mujer,María Alejandra Arias
630,C188064,44,Mujer,Paola Suárez
631,C293329,61,Mujer,Daniela Ángel
632,C113739,38,Hombre,Julian Restrepo
633,C836254,66,Mujer,Natalia Castañeda
634,C245894,53,Mujer,Isabel Mejía
635,C144894,21,Mujer,Claudia García
636,C190794,61,Hombre,Mario Ángel
637,C142508,32,Mujer,Sandra Milena Restrepo
638,C135555,46,Mujer,Ana María Peña
639,C501563,25,Hombre,Santiago Pineda
640,C152590,49,Mujer,Ana Lucía Correa
641,C772839,26,Mujer,Ana Sofía Soto
642,C623421,40,Mujer,Sara Sofía Moreno
643,C222949,20,Mujer,Andrea Pineda
644,C133451,38,Mujer,Isabella López
645,C195342,63,Mujer,Isabel Ortiz
646,C336400,25,Hombre,Miguel Castro
647,C175833,19,Mujer,Sandra Milena Mesa
648,C246602,53,Mujer,Mariana Mendoza
649,C329003,51,Mujer,Claudia Correa
650,C270340,56,Hombre,Mateo Franco
651,C330141,29,Hombre,Santiago José Correa
652,C121707,20,Mujer,Sofía Valencia
653,C112452,35,Mujer,Dulce María Ángel
654,C269710,62,Mujer,María Victoria Marín
655,C297610,32,Mujer,Isabella Mesa
656,C319935,48,Hombre,Carlos López
657,C785507,43,Hombre,Santiago José Zapata
658,C217834,57,Mujer,Juliana Vega
659,C709370,33,Hombre,Esteban Peña
660,C216369,49,Mujer,Sandra Milena Ríos
661,C322689,29,Mujer,María Isabel Quintero
662,C146203,43,Mujer,Alejandra Botero
663,C611809,36,Mujer,Valeria Correa
664,C210236,59,Mujer,Juliana Ortiz
665,C297118,31,Mujer,Danna Sofía Franco
666,C180586,51,Mujer,Salomé López
667,C314705,27,Hombre,Manuel Castañeda
668,C272419,62,Mujer,Ana María Arias
669,C282520,44,Hombre,Ricardo García
670,C319624,18,Mujer,Isabel Montoya
671,C264687,52,Mujer,Diana Cruz
672,C140543,60,Hombre,Juan Sebastián Cruz
673,C339391,34,Mujer,Liliana Rojas
674,C285587,47,Hombre,Mateo Álvarez
675,C137134,58,Mujer,Paola Cardona
676,C103896,51,Mujer,Guadalupe Vega
677,C315479,32,Mujer,María Alejandra Rojas
678,C181912,23,Mujer,Antonia Hernández
679,C335107,38,Mujer,Carolina Vargas
680,C121510,63,Hombre,Jerónimo Suárez
681,C477489,50,Mujer,Tatiana Ochoa
682,C331382,64,Hombre,Sebastián Suárez
683,C554087,51,Hombre,Gabriel Gutiérrez
684,C226252,21,Hombre,Simón Henao
685,C227695,20,Mujer,Daniela Restrepo
686,C246136,34,Hombre,Santiago José Parra
687,C170928,26,Mujer,Andrea Londoño
688,C200317,19,Mujer,María Alejandra Mejía
689,C192979,47,Mujer,María Paula Mendoza
690,C198568,47,Hombre,José Cardona
691,C251518,56,Mujer,Tatiana Jiménez
692,C215210,42,Hombre,Esteban Moreno
693,C271571,49,Hombre,Carlos Álvarez
694,C303444,51,Mujer,Laura Sofía Vega
695,C506925,41,Mujer,María Isabel Londoño
696,C294604,27,Hombre,Carlos Andrés Rincón
697,C190939,61,Mujer,Luciana Botero
698,C129849,38,Mujer,Tatiana Peña
699,C235178,42,Hombre,Oscar Gómez
700,C267843,58,Hombre,Juan Sebastián Soto
701,C186861,57,Mujer,Alejandra Zapata
702,C219983,23,Hombre,Juan Esteban Quintero
703,C250033,62,Mujer,Antonia Díaz
704,C506663,31,Hombre,Emiliano Mendoza
705,C235482,54,Mujer,Diana Pérez
706,C781893,19,Hombre,Miguel Ángel Cárdenas
707,C328444,68,Hombre,Víctor Manuel Aguirre
708,C307592,44,Hombre,José Luis Marín
709,C541983,44,Mujer,Clara Inés Romero
710,C283381,29,Mujer,Isabel Rodríguez
711,C301099,67,Mujer,Sara Valentina Pérez
712,C246641,28,Mujer,Sandra Milena Cruz
713,C312617,34,Mujer,Isabella Parra
714,C204164,45,Hombre,Luis Ruiz
715,C259798,55,Mujer,Juana Ríos
716,C215336,69,Mujer,Juliana Martínez
717,C339648,30,Hombre,Miguel Ángel Pérez
718,C290275,38,Mujer,Danna Sofía Gómez
719,C230120,39,Hombre,Santiago José Rincón
720,C478733,63,Mujer,Monica Rodríguez
721,C201255,49,Hombre,Juan Botero
722,C289918,66,Mujer,Antonia Guerrero
723,C937123,68,Mujer,Marcela Torres
724,C322924,18,Hombre,Cristian Camilo Moreno
725,C690345,42,Mujer,Natalia Mendoza
726,C247049,54,Mujer,Laura Sofía Díaz
727,C280253,43,Hombre,Ricardo Gallego
728,C169477,54,Hombre,Juan Pablo Romero
729,C131819,43,Hombre,Miguel Gutiérrez
730,C442324,44,Hombre,Juan Pablo Díaz
731,C114347,36,Hombre,Sebastián Suárez
732,C216456,41,Mujer,Dulce María Sánchez
733,C152833,45,Mujer,Gabriela Mora
734,C171160,41,Mujer,Tatiana Parra
735,C259884,58,Hombre,David Ramírez
736,C114606,34,Mujer,Laura Valentina Ángel
737,C216025,67,Mujer,Sandra Milena Martínez
738,C884264,60,Hombre,Daniel Sánchez
739,C697667,31,Mujer,María Fernanda Vega
740,C136585,52,Mujer,Gabriela Henao
741,C146582,25,Hombre,Mario López
742,C129039,22,Mujer,Dulce María Osorio
743,C183846,34,Mujer,Alejandra Vega
744,C297404,30,Hombre,Kevin Santiago Peña
745,C127819,25,Mujer,Paola Escobar
746,C127718,48,Mujer,Andrea Suárez
747,C230543,30,Hombre,Juan Camilo Restrepo
748,C302358,30,Mujer,Salomé Bedoya
749,C105060,36,Mujer,Sara Sofía Gómez
750,C182606,52,Mujer,Antonella Vargas
751,C295864,33,Hombre,Juan José Gallego
752,C323307,69,Hombre,Luis Fernando Henao
753,C104350,46,Mujer,Marcela Zapata
754,C282281,65,Mujer,Antonia Osorio
755,C506887,27,Hombre,Santiago José García
756,C528686,42,Mujer,Ana Sofía Salazar
757,C157218,56,Mujer,Valentina Rodríguez
758,C172691,68,Mujer,María Isabel Ángel
759,C330221,64,Hombre,Camilo López
760,C336104,59,Hombre,Hector González
761,C807852,68,Mujer,Sandra Gallego
762,C128312,25,Hombre,Cristian Marín
763,C150950,40,Mujer,Lorena Mendoza
764,C305706,18,Mujer,Clara Inés Hernández
765,C310310,56,Hombre,Ivan Botero
766,C414958,36,Mujer,Clara Inés Rojas
767,C296534,30,Mujer,Monica Franco
768,C234534,52,Mujer,Monica García
769,C247694,24,Mujer,Laura Sofía Díaz
770,C141657,30,Mujer,Claudia Pérez
771,C156233,45,Mujer,Antonella Correa
772,C354331,29,Hombre,Ricardo Guerrero
773,C131221,24,Hombre,Alejandro Salazar
774,C123445,46,Mujer,Isabella Ángel
775,C207443,65,Mujer,Alejandra Martínez
776,C137762,26,Mujer,Laura Sofía Parra
777,C152904,58,Mujer,Laura Valentina López
778,C216194,45,Mujer,Sara Sánchez
779,C207415,43,Hombre,Victor Franco
780,C621747,25,Mujer,Sandra Milena Rincón
781,C621794,53,Mujer,Liliana Botero
782,C218289,63,Mujer,Luciana López
783,C235878,37,Mujer,Sandra Milena Mendoza
784,C251446,68,Mujer,Antonella Jiménez
785,C708005,67,Mujer,Laura Sofía Pineda
786,C323349,29,Mujer,Clara Inés Valencia
787,C180375,55,Mujer,Lorena Rojas
788,C254007,30,Hombre,Mario López
789,C908169,57,Mujer,María Victoria Gutiérrez
790,C587022,33,Hombre,Fernando Mendoza
791,C485257,54,Mujer,Sofía González
792,C196813,66,Mujer,María Torres
793,C242182,56,Hombre,Miguel García
794,C331182,30,Hombre,Cristian Gallego
795,C206713,19,Mujer,Sandra Milena Ramírez
796,C376889,22,Mujer,Ana Sofía Parra
797,C333202,29,Hombre,Cristian Camilo Ángel
798,C147456,44,Hombre,Andrés Felipe García
799,C221830,38,Mujer,Claudia Cruz
800,C634747,32,Mujer,María Alejandra Ángel
801,C108986,58,Mujer,Natalia Mora
802,C205202,55,Mujer,Clara Inés Gallego
803,C160680,64,Mujer,Sandra Milena Salazar
804,C805973,45,Mujer,Luz Marina Ortiz
805,C246456,65,Mujer,Ana Lucía García
806,C293191,54,Mujer,Carolina Valencia
807,C248510,58,Hombre,Luis Hernández
808,C102849,40,Mujer,María Camila González
809,C732384,24,Hombre,José Franco
810,C121299,60,Mujer,Juana Peña
811,C103741,60,Mujer,Laura Rincón
812,C660491,66,Hombre,Luis Jiménez
813,C323696,59,Hombre,Emiliano Álvarez
814,C274788,69,Hombre,Mateo Salazar
815,C158968,47,Mujer,Paola Torres
816,C289495,39,Hombre,Esteban Gómez
817,C646756,54,Mujer,Alejandra Botero
818,C193824,67,Mujer,Patricia Cruz
819,C226996,30,Hombre,Emiliano Restrepo
820,C276008,27,Mujer,Paola Rodríguez
821,C282899,52,Mujer,Paula Valencia
822,C323659,57,Mujer,Laura González
823,C158270,52,Hombre,Mateo Vargas
824,C170969,20,Hombre,Francisco Franco
825,C170219,52,Mujer,Ana Lucía Vega
826,C111026,67,Mujer,Juliana Martínez
827,C760307,20,Mujer,Alejandra Cruz
828,C183888,64,Mujer,Guadalupe Vargas
829,C144823,20,Mujer,Sofía Cárdenas
830,C211277,60,Mujer,Ana Sofía Gallego
831,C204782,36,Mujer,Catalina González
832,C184882,29,Mujer,Ana Pérez
833,C228532,45,Mujer,Carolina Gallego
834,C315826,18,Mujer,Catalina Castro
835,C339071,54,Mujer,Laura Sofía Gómez
836,C219304,45,Hombre,Mario Muñoz
837,C192474,59,Mujer,María Isabel Osorio
838,C398415,49,Mujer,Antonia Mendoza
839,C391672,61,Hombre,Carlos Andrés Osorio
840,C275887,28,Mujer,Lorena Ruiz
841,C198086,36,Mujer,Laura Sofía Castro
842,C822515,69,Mujer,María Fernanda Zapata
843,C871318,27,Mujer,Paula Álvarez
844,C199664,30,Mujer,Juliana Mejía
845,C820137,67,Hombre,Jerónimo Pineda
846,C521673,66,Hombre,Daniel Ortiz
847,C149637,52,Mujer,Isabella Osorio
848,C743273,69,Hombre,Juan Esteban Bedoya
849,C130273,63,Mujer,Sofía Jiménez
850,C240389,20,Mujer,Guadalupe García
851,C470346,23,Mujer,María Victoria Cárdenas
852,C423734,47,Hombre,Sergio Gómez
853,C139077,43,Hombre,Francisco Vega
854,C842431,55,Hombre,Diego Alejandro Mendoza
855,C102301,25,Hombre,Manuel Moreno
856,C222159,62,Mujer,Paula Gómez
857,C204727,23,Mujer,Gloria Jiménez
858,C325158,48,Mujer,Marcela Zapata
859,C649525,64,Hombre,Miguel Parra
860,C283221,50,Mujer,Camila Jiménez
861,C153509,42,Mujer,Clara Inés Vega
862,C290548,43,Hombre,Jerónimo Ríos
863,C133134,25,Mujer,Andrea Henao
864,C245539,66,Hombre,Kevin Santiago Mendoza
865,C110711,41,Mujer,Lorena Ochoa
866,C141093,37,Mujer,Juliana Gallego
867,C299644,43,Mujer,Tatiana Suárez
868,C141285,19,Mujer,Salomé Montoya
869,C120095,64,Mujer,Isabel Soto
870,C130462,39,Mujer,Ana Gallego
871,C116092,21,Mujer,Liliana Gutiérrez
872,C152098,51,Hombre,Diego Gómez
873,C766767,67,Hombre,David Pineda
874,C322195,54,Hombre,Cristian Rincón
875,C114713,21,Mujer,Juana Parra
876,C189364,29,Hombre,Ricardo Suárez
877,C150584,32,Mujer,Catalina Gómez
878,C275695,55,Mujer,Sandra Ruiz
879,C614595,24,Hombre,Simón Martínez
880,C300832,37,Hombre,Sebastián Vargas
881,C241238,53,Mujer,Camila Peña
882,C182162,43,Mujer,María Fernanda Muñoz
883,C328169,39,Mujer,Laura Valentina Restrepo
884,C121380,37,Mujer,Andrea Castañeda
885,C788630,58,Mujer,Liliana Álvarez
886,C143781,28,Hombre,Juan Sebastián Rincón
887,C285797,45,Hombre,Brayan Stiven Quintero
888,C174330,21,Mujer,Paula Ochoa
889,C430942,39,Mujer,María Alejandra Escobar
890,C270543,23,Hombre,Camilo Muñoz
891,C102275,41,Hombre,Esteban Parra
892,C841591,26,Mujer,María Fernanda Cárdenas
893,C162681,51,Hombre,Jerónimo López
894,C716629,49,Hombre,Esteban Arias
895,C512978,45,Hombre,Diego Alejandro Cruz
896,C289069,33,Hombre,Nicolas Arias
897,C812425,53,Mujer,Sofía Moreno
898,C200576,32,Mujer,Laura Rojas
899,C155221,40,Hombre,Francisco García
900,C251062,60,Hombre,Manuel García
901,C335061,37,Mujer,Isabella Hernández
902,C283983,56,Mujer,Manuela Álvarez
903,C315999,55,Mujer,Ximena Moreno
904,C987230,68,Hombre,David Escobar
905,C921649,54,Mujer,Andrea Vargas
906,C327823,56,Mujer,Marcela Restrepo
907,C203598,27,Hombre,Tomás Moreno
908,C224753,41,Mujer,Daniela Castañeda
909,C270797,59,Hombre,David Hernández
910,C249974,62,Hombre,Hector Osorio
911,C132495,32,Hombre,Mario Mesa
912,C304747,47,Hombre,Santiago Parra
913,C266724,42,Mujer,Camila Zapata
914,C494615,33,Hombre,Samuel Álvarez
915,C252265,66,Hombre,Martín Arias
916,C319806,55,Mujer,Liliana Ramírez
917,C219548,24,Mujer,Leidy Johanna Montoya
918,C184052,64,Mujer,Sandra Muñoz
919,C206253,27,Mujer,Salomé Osorio
920,C249725,62,Mujer,Laura Sofía Ramírez
921,C224881,68,Mujer,María José Salazar
922,C321914,62,Mujer,María Alejandra Vega
923,C209245,36,Hombre,Samuel Vargas
924,C130895,64,Hombre,Carlos Andrés Peña
925,C207573,22,Hombre,Juan Ríos
926,C257469,26,Mujer,Sara Ríos
927,C795627,37,Mujer,Isabel Zapata
928,C194674,47,Mujer,Liliana Cardona
929,C774214,40,Mujer,Sandra Arias
930,C120804,58,Mujer,María Alejandra Botero
931,C156004,32,Hombre,Emiliano González
932,C596756,36,Mujer,Gloria Botero
933,C251433,56,Mujer,Ana María Álvarez
934,C288298,41,Mujer,Gabriela Jiménez
935,C148675,34,Mujer,Mariana Ochoa
936,C270726,37,Mujer,Antonella Salazar
937,C105474,55,Mujer,María Fernanda Aguirre
938,C829423,25,Mujer,María Valencia
939,C111251,50,Mujer,Luz Marina Romero
940,C269506,66,Hombre,Juan Restrepo
941,C127041,52,Hombre,Francisco Guerrero
942,C870412,24,Mujer,María Henao
943,C108367,52,Hombre,Mario Guerrero
944,C191673,43,Hombre,Carlos Alberto Ortiz
945,C979970,41,Hombre,Cristian Castañeda
946,C324708,28,Mujer,Liliana Mendoza
947,C289614,31,Hombre,Cristian González
948,C103877,41,Mujer,Ana Sofía Zapata
949,C264659,21,Hombre,Tomás García
950,C108756,45,Mujer,Isabel Cardona
951,C253975,41,Mujer,Sara Valentina Correa
952,C773134,42,Hombre,Julian Sánchez
953,C433673,50,Hombre,Javier Londoño
954,C271450,42,Mujer,Juana González
955,C327098,25,Mujer,Antonella Guerrero
956,C132270,39,Mujer,Valentina Muñoz
957,C193793,23,Hombre,Francisco Mora
958,C320229,67,Hombre,Maximiliano Ortiz
959,C275631,42,Mujer,Valentina Escobar
960,C462416,63,Mujer,Andrea Franco
961,C245407,53,Hombre,Víctor Manuel Castañeda
962,C269497,32,Hombre,Kevin Santiago Pérez
963,C190709,43,Hombre,Esteban Vargas
964,C291389,22,Mujer,Gloria Muñoz
965,C593370,30,Hombre,Juan Esteban Aguirre
966,C303552,20,Mujer,Valeria González
967,C747740,40,Mujer,Ana María González
968,C791362,61,Hombre,Javier Díaz
969,C132400,44,Hombre,Francisco Jiménez
970,C677850,55,Mujer,Sandra Pineda
971,C263908,54,Mujer,Gabriela Rojas
972,C205165,23,Hombre,Víctor Manuel González
973,C290106,61,Mujer,Ana Ángel
974,C174747,37,Hombre,Juan Ortiz
975,C191147,43,Mujer,María Paula Sánchez
976,C249906,33,Hombre,José Franco
977,C129846,18,Hombre,Brayan Stiven Escobar
978,C155333,30,Mujer,Alejandra Marín
979,C272155,68,Mujer,Isabel Restrepo
980,C266213,34,Hombre,Daniel Londoño
981,C622685,34,Mujer,Salomé Escobar
982,C832010,59,Mujer,Patricia Jiménez
983,C288597,22,Mujer,Ana María Ochoa
984,C259229,30,Mujer,Sara Pineda
985,C724217,50,Mujer,Lorena Castro
986,C913425,68,Mujer,Mariana Correa
987,C255828,49,Mujer,Gloria Gutiérrez
988,C219791,38,Hombre,Felipe Mejía
989,C981925,51,Hombre,Gabriel Castro
990,C237757,44,Hombre,Brayan Stiven Franco
991,C238083,64,Hombre,Mario Castañeda
992,C306266,31,Mujer,Ana Sofía García
993,C199858,34,Mujer,Alejandra Vega
994,C179915,40,Hombre,Mauricio Bedoya
995,C307014,58,Mujer,Antonia Gómez
996,C280853,56,Hombre,Jorge Mendoza
997,C106066,57,Mujer,Liliana Gómez
998,C257683,38,Mujer,Ana Lucía Guerrero
999,C364009,55,Mujer,Carolina Pineda
1000,C325548,23,Mujer,Ana Sofía Ortiz
1001,C606953,66,Hombre,Andrés Mora
1002,C920331,27,Hombre,Cristian Camilo Franco
1003,C140413,58,Mujer,Mariana Gallego
1004,C323469,32,Mujer,María Alejandra Mejía
1005,C336888,57,Hombre,Jorge Osorio
1006,C148034,43,Hombre,Víctor Manuel Arias
1007,C724391,56,Mujer,Sofía Guerrero
1008,C180485,40,Mujer,Lorena Martínez
1009,C323464,60,Mujer,Paula Ochoa
1010,C326699,41,Hombre,Jhon Jairo Gallego
1011,C632826,41,Hombre,Fernando Peña
1012,C196337,54,Mujer,Dulce María Gómez
1013,C258995,42,Mujer,Camila Moreno
1014,C246847,56,Hombre,Felipe Pérez
1015,C282894,32,Mujer,Ana Osorio
1016,C125304,59,Hombre,Diego Alejandro Ramírez
1017,C496516,50,Mujer,Antonia Montoya
1018,C831048,23,Hombre,Carlos Andrés Díaz
1019,C208819,50,Hombre,Brayan Stiven Mesa
1020,C804531,55,Mujer,Manuela López
1021,C237182,62,Hombre,Emiliano Londoño
1022,C131599,32,Mujer,María Aguirre
1023,C191057,37,Hombre,Juan Sebastián González
1024,C195284,63,Mujer,María José Ochoa
1025,C800785,18,Mujer,Valeria Gallego
1026,C236711,22,Mujer,Luciana Mora
1027,C118689,51,Hombre,Mario Ríos
1028,C194063,52,Mujer,Dulce María Martínez
1029,C210393,30,Hombre,Sergio Aguirre
1030,C261316,32,Hombre,Juan Sebastián Correa
1031,C177823,46,Mujer,Alejandra Hernández
1032,C748439,31,Hombre,Alejandro Cruz
1033,C245715,30,Mujer,Sara Marín
1034,C220780,24,Hombre,Mauricio Henao
1035,C126392,25,Hombre,Juan David Ríos
1036,C149849,25,Mujer,Antonella Osorio
1037,C168310,31,Mujer,María Hernández
1038,C126647,54,Mujer,Valeria Romero
1039,C278752,57,Mujer,Guadalupe Ríos
1040,C111668,25,Hombre,Luis Fernando López
1041,C119364,44,Mujer,Ana Ramírez
1042,C158114,43,Mujer,Paola Aguirre
1043,C195508,18,Hombre,Tomás Aguirre
1044,C317968,57,Mujer,Patricia Suárez
1045,C809683,25,Mujer,Leidy Johanna Vargas
1046,C228735,50,Mujer,Laura Valentina Ruiz
1047,C278483,49,Hombre,Kevin Santiago Restrepo
1048,C158261,21,Hombre,Carlos Andrés Mejía
1049,C102607,38,Hombre,Carlos Andrés Moreno
1050,C808112,65,Hombre,Luis Fernando Martínez
1051,C145982,32,Mujer,María Fernanda Jiménez
1052,C325166,47,Mujer,Marcela Gómez
1053,C266175,53,Mujer,Camila Díaz
1054,C213718,34,Hombre,Luis Fernando Ramírez
1055,C184322,61,Mujer,Mariana López
1056,C478668,19,Mujer,Leidy Johanna Parra
1057,C331539,61,Mujer,Luciana Cardona
1058,C193813,33,Hombre,Mateo Rodríguez
1059,C716870,53,Mujer,Daniela Gómez
1060,C168973,68,Hombre,Fernando Mesa
1061,C297748,37,Hombre,Diego Botero
1062,C678680,69,Hombre,Victor Mejía
1063,C119032,40,Mujer,Camila Díaz
1064,C134708,67,Mujer,Lorena Rincón
1065,C100299,22,Mujer,Mariana Correa
1066,C214164,34,Mujer,María Isabel Londoño
1067,C299327,34,Mujer,María Isabel Ochoa
1068,C333988,56,Mujer,Lorena Mora
1069,C110568,26,Hombre,Andrés Felipe Restrepo
1070,C132150,69,Mujer,María Fernanda Hernández
1071,C224260,67,Mujer,Tatiana Moreno
1072,C314993,61,Hombre,Andrés Felipe Ruiz
1073,C183588,26,Mujer,Claudia Restrepo
1074,C211763,63,Hombre,Diego Alejandro Suárez
1075,C246898,51,Mujer,Claudia Torres
1076,C281244,60,Hombre,José Parra
1077,C288863,26,Mujer,Isabella Pérez
1078,C582997,34,Hombre,Santiago José Rojas
1079,C240916,25,Mujer,Claudia Martínez
1080,C108007,49,Hombre,Victor Zapata
1081,C104963,69,Hombre,Ricardo Rojas
1082,C286640,66,Hombre,Carlos Muñoz
1083,C156880,23,Hombre,Oscar Moreno
1084,C129686,18,Mujer,Diana Martínez
1085,C864800,24,Hombre,Javier Henao
1086,C223982,39,Mujer,Juliana Sánchez
1087,C158827,50,Mujer,Clara Inés Sánchez
1088,C253252,52,Hombre,Andrés Bedoya
1089,C592891,56,Hombre,Nicolas Rincón
1090,C287380,41,Mujer,Sara Valentina Marín
1091,C897202,21,Mujer,Isabel Suárez
1092,C618494,42,Hombre,Mario Salazar
1093,C228922,50,Mujer,María Alejandra Mora
1094,C101074,53,Mujer,Manuela Franco
1095,C242798,32,Mujer,Isabella Romero
1096,C293612,60,Mujer,Alejandra Torres
1097,C299567,34,Hombre,Alejandro Soto
1098,C352919,24,Mujer,Ximena Castañeda
1099,C152959,44,Mujer,María Isabel Parra
1100,C104690,32,Mujer,Lorena Castañeda
1101,C285884,42,Mujer,Lorena Castañeda
1102,C257559,23,Hombre,Carlos Andrés Ortiz
1103,C261635,33,Hombre,Jorge Jiménez
1104,C316806,64,Hombre,Juan Camilo Gallego
1105,C272133,69,Mujer,Laura Sofía Restrepo
1106,C112446,30,Hombre,Felipe Salazar
1107,C666466,66,Mujer,Alejandra Martínez
1108,C116531,68,Mujer,Dulce María Bedoya
1109,C171015,48,Mujer,Tatiana Quintero
1110,C480735,52,Hombre,Manuel Zapata
1111,C290819,39,Mujer,Sara Sofía Arias
1112,C202988,29,Mujer,Leidy Johanna Correa
1113,C306346,48,Mujer,Isabella Soto
1114,C127551,50,Hombre,Felipe Londoño
1115,C794449,28,Hombre,Juan Esteban Bedoya
1116,C335131,64,Hombre,Cristian Camilo Arias
1117,C289650,36,Mujer,Monica Sánchez
1118,C230619,64,Hombre,Ricardo Gallego
1119,C832397,54,Mujer,Dulce María Mejía
1120,C277384,31,Mujer,Claudia López
1121,C296318,49,Hombre,Jerónimo Rincón
1122,C813874,51,Mujer,Laura Sofía Mesa
1123,C291970,37,Hombre,Maximiliano Osorio
1124,C524507,52,Hombre,Brayan Stiven Pérez
1125,C230270,64,Mujer,Ana María Restrepo
1126,C307870,65,Mujer,María Fernanda Parra
1127,C294623,53,Mujer,Sandra Moreno
1128,C205178,30,Hombre,Ivan Henao
1129,C264585,52,Hombre,Oscar Bedoya
1130,C145059,32,Hombre,Gabriel Romero
1131,C158616,40,Hombre,Carlos Ríos
1132,C955218,53,Mujer,Claudia Castañeda
1133,C710954,39,Hombre,Juan José Arias
1134,C947516,56,Mujer,María Camila Romero
1135,C305734,19,Mujer,Ana Sofía Vargas
1136,C539840,19,Hombre,Víctor Manuel Mejía
1137,C251005,67,Mujer,Marcela Mendoza
1138,C136395,59,Mujer,Valeria Escobar
1139,C898202,63,Hombre,Oscar Osorio
1140,C320598,68,Hombre,Juan Esteban Martínez
1141,C339508,23,Hombre,Sergio Franco
1142,C334518,47,Mujer,Mariana Ríos
1143,C307477,25,Mujer,Catalina Muñoz
1144,C238833,22,Hombre,Samuel Gallego
1145,C135301,60,Mujer,Camila Sánchez
1146,C993876,38,Mujer,Claudia Botero
1147,C512698,59,Hombre,Juan David Gallego
1148,C618730,20,Hombre,Sergio Díaz
1149,C187608,62,Mujer,Carolina Jiménez
1150,C955533,56,Mujer,Paula Rincón
1151,C195673,41,Mujer,Ana María Mesa
1152,C327796,39,Mujer,Isabel Romero
1153,C524469,47,Mujer,Patricia Hernández
1154,C105429,55,Mujer,Tatiana Marín
1155,C304866,30,Mujer,Tatiana Cardona
1156,C304326,34,Hombre,Cristian Camilo Franco
1157,C773181,53,Mujer,Sara Sofía Mendoza
1158,C467287,24,Mujer,Tatiana Sánchez
1159,C339114,61,Hombre,Juan José Marín
1160,C299514,32,Mujer,Monica Gómez
1161,C163011,51,Mujer,Monica Ochoa
1162,C120118,55,Hombre,Carlos Díaz
